CustomerID,last_purchase_date,first_purchase_date,total_transactions,total_quantity,country,total_spend,days_since_last_purchase,Churn
13652.0,2011-10-25 08:51:00,2010-12-06 09:21:00,3,578,United Kingdom,1095.08,45,0
13654.0,2011-10-27 16:24:00,2011-03-11 12:54:00,6,2182,United Kingdom,2707.33,42,0
13655.0,2011-08-17 14:25:00,2011-04-12 09:53:00,2,605,United Kingdom,932.97,113,0
13656.0,2011-06-28 10:31:00,2011-01-06 15:42:00,2,490,United Kingdom,379.65,164,0
13657.0,2011-11-29 12:32:00,2011-05-22 12:35:00,2,209,United Kingdom,382.14,10,0
13658.0,2011-11-30 10:13:00,2011-05-19 17:15:00,5,1019,United Kingdom,2639.17,9,0
13659.0,2011-05-18 12:37:00,2011-01-23 12:08:00,2,882,United Kingdom,1563.0,205,1
13662.0,2011-09-15 12:04:00,2011-03-25 13:23:00,3,533,United Kingdom,881.26,85,0
13663.0,2011-06-13 15:44:00,2011-06-13 15:44:00,1,91,United Kingdom,189.47,178,0
13666.0,2011-10-10 15:39:00,2011-02-25 13:05:00,3,41,United Kingdom,84.65,59,0
13667.0,2011-07-13 15:42:00,2011-07-13 15:42:00,1,149,United Kingdom,299.05,148,0
13668.0,2011-12-07 12:11:00,2010-12-12 12:35:00,21,3722,United Kingdom,6309.83,2,0
13669.0,2011-10-20 09:32:00,2011-07-13 11:44:00,2,237,United Kingdom,218.55,50,0
13670.0,2011-09-25 15:25:00,2011-09-25 15:25:00,1,282,United Kingdom,349.7,74,0
13672.0,2011-02-11 13:53:00,2011-01-11 13:54:00,2,57,United Kingdom,186.39000000000001,300,1
13673.0,2011-11-21 12:11:00,2011-11-07 15:40:00,2,114,United Kingdom,387.44,18,0
13675.0,2011-07-11 12:57:00,2011-02-28 12:14:00,2,330,United Kingdom,486.82000000000005,150,0
13678.0,2011-07-11 10:14:00,2011-07-11 10:14:00,1,924,United Kingdom,232.6,151,0
13680.0,2011-12-08 13:47:00,2011-01-04 14:12:00,4,1934,United Kingdom,3719.12,0,0
13681.0,2011-11-22 11:13:00,2011-07-07 15:21:00,4,360,United Kingdom,827.83,17,0
13682.0,2011-06-05 14:06:00,2011-06-05 14:06:00,1,10,United Kingdom,59.5,186,1
13684.0,2011-02-27 10:13:00,2011-02-27 10:13:00,1,38,United Kingdom,65.13,285,1
13685.0,2011-12-07 11:41:00,2011-10-10 12:59:00,7,5056,United Kingdom,3119.44,2,0
13686.0,2011-06-10 09:10:00,2011-06-10 09:10:00,1,70,United Kingdom,72.0,182,1
13689.0,2011-10-07 13:21:00,2011-10-07 13:21:00,1,512,United Kingdom,910.0,62,0
13690.0,2011-10-11 15:03:00,2011-10-11 15:03:00,1,67,United Kingdom,172.25,58,0
13692.0,2011-11-15 11:17:00,2011-04-17 12:57:00,3,1226,United Kingdom,1488.32,24,0
13694.0,2011-12-06 09:32:00,2010-12-01 12:12:00,50,63312,United Kingdom,65039.62,3,0
13695.0,2011-11-08 14:26:00,2011-03-25 11:31:00,15,1603,United Kingdom,2504.13,30,0
13697.0,2011-11-01 09:14:00,2011-11-01 09:14:00,1,177,United Kingdom,151.29999999999998,38,0
13699.0,2011-07-07 16:51:00,2011-07-07 16:51:00,1,66,United Kingdom,308.58000000000004,154,0
13700.0,2011-11-13 13:00:00,2011-01-16 13:18:00,10,2281,United Kingdom,2248.63,25,0
13703.0,2011-01-25 13:10:00,2011-01-25 13:10:00,1,10,United Kingdom,99.5,317,1
13704.0,2011-12-04 15:13:00,2011-09-12 14:40:00,9,1531,United Kingdom,2308.06,4,0
13705.0,2011-12-02 12:32:00,2010-12-01 10:29:00,3,363,United Kingdom,711.86,7,0
13706.0,2011-02-10 09:21:00,2011-02-10 09:21:00,1,189,United Kingdom,330.79,302,1
13707.0,2011-03-17 18:03:00,2011-01-28 13:27:00,2,351,United Kingdom,806.41,266,1
13708.0,2011-03-13 13:46:00,2011-03-13 13:46:00,1,301,United Kingdom,285.33,270,1
13709.0,2011-12-06 10:28:00,2011-01-28 14:57:00,13,3508,United Kingdom,6307.650000000001,3,0
13710.0,2011-11-08 08:16:00,2011-11-08 08:16:00,1,176,United Kingdom,180.48,31,0
13711.0,2011-05-05 10:31:00,2011-05-05 10:29:00,2,140,United Kingdom,252.06,218,1
13712.0,2011-04-07 12:33:00,2011-04-07 12:33:00,1,352,United Kingdom,228.84,246,1
13715.0,2011-03-03 19:21:00,2010-12-02 08:52:00,5,562,United Kingdom,1077.39,280,1
13716.0,2011-03-15 13:49:00,2011-03-15 13:49:00,1,138,United Kingdom,138.28,268,1
13717.0,2011-11-07 14:13:00,2011-02-14 13:21:00,6,1959,United Kingdom,1445.01,31,0
13718.0,2011-04-07 13:24:00,2011-02-17 11:58:00,2,173,United Kingdom,306.55,245,1
13719.0,2011-11-24 15:26:00,2011-04-19 13:56:00,5,609,United Kingdom,1041.68,14,0
13720.0,2011-08-15 12:46:00,2011-03-30 09:17:00,4,501,United Kingdom,799.9,116,0
13721.0,2011-11-03 14:05:00,2011-11-03 14:05:00,1,316,United Kingdom,524.14,35,0
13722.0,2011-07-31 12:44:00,2011-03-02 11:43:00,3,1401,United Kingdom,2375.41,131,0
13723.0,2011-05-06 17:04:00,2011-05-06 17:04:00,1,43,United Kingdom,199.85000000000002,216,1
13725.0,2011-10-21 10:03:00,2011-02-04 12:18:00,8,806,United Kingdom,1980.56,49,0
13726.0,2011-11-01 10:49:00,2011-08-31 11:06:00,2,1054,United Kingdom,1079.6599999999999,38,0
13727.0,2011-11-11 09:46:00,2011-11-06 12:16:00,2,162,United Kingdom,333.48,28,0
13728.0,2011-11-03 10:49:00,2011-02-02 12:09:00,6,458,United Kingdom,1016.14,36,0
13730.0,2011-07-27 08:35:00,2011-07-01 12:47:00,2,488,United Kingdom,752.6,135,0
13731.0,2011-05-04 14:33:00,2011-04-07 10:10:00,2,278,United Kingdom,610.59,218,1
13732.0,2011-11-11 15:49:00,2011-11-11 15:49:00,1,498,United Kingdom,491.86,27,0
13735.0,2011-11-15 11:14:00,2011-04-19 13:49:00,4,1128,United Kingdom,2883.54,24,0
13736.0,2011-12-04 15:19:00,2011-03-24 13:04:00,2,496,United Kingdom,729.8,4,0
13737.0,2011-05-23 16:32:00,2011-05-23 16:32:00,1,125,United Kingdom,339.59999999999997,199,1
13739.0,2011-11-21 13:35:00,2011-11-21 13:35:00,1,54,United Kingdom,216.9,17,0
13740.0,2011-04-13 10:32:00,2011-04-13 10:32:00,1,425,United Kingdom,350.75,240,1
13741.0,2011-09-29 09:19:00,2011-05-06 13:43:00,3,218,United Kingdom,668.4300000000001,71,0
13742.0,2011-11-23 11:07:00,2011-01-23 14:59:00,12,1115,United Kingdom,3107.87,16,0
13743.0,2011-12-07 10:09:00,2011-03-25 14:46:00,7,1776,United Kingdom,1341.6,2,0
13744.0,2011-09-05 15:19:00,2011-02-20 14:08:00,2,1153,United Kingdom,1080.52,94,0
13745.0,2011-06-30 16:43:00,2011-06-30 16:43:00,1,496,United Kingdom,300.04,161,0
13747.0,2010-12-01 10:37:00,2010-12-01 10:37:00,1,8,United Kingdom,79.6,373,1
13748.0,2011-09-05 09:45:00,2010-12-01 09:00:00,5,439,United Kingdom,948.25,95,0
13750.0,2011-10-17 12:16:00,2011-01-07 11:49:00,5,516,United Kingdom,1647.26,53,0
13751.0,2011-02-24 15:56:00,2011-02-24 15:56:00,1,152,United Kingdom,296.25,287,1
13752.0,2011-08-07 14:16:00,2011-04-07 12:04:00,6,874,United Kingdom,1175.38,123,0
13753.0,2011-02-25 12:48:00,2011-02-25 12:48:00,1,512,United Kingdom,741.26,287,1
13754.0,2011-07-11 11:51:00,2011-01-26 14:58:00,2,214,United Kingdom,282.59999999999997,151,0
13755.0,2011-12-06 12:26:00,2011-10-07 15:45:00,9,1242,United Kingdom,2108.06,3,0
13756.0,2011-12-07 16:44:00,2010-12-07 11:41:00,14,3188,United Kingdom,5189.52,1,0
13758.0,2011-11-28 11:11:00,2010-12-01 12:08:00,7,1844,United Kingdom,3190.55,11,0
13759.0,2011-11-06 14:47:00,2011-09-29 15:40:00,2,287,United Kingdom,659.4100000000001,32,0
13760.0,2011-10-16 16:13:00,2011-03-28 12:52:00,2,197,United Kingdom,286.79,53,0
13761.0,2011-10-20 14:01:00,2011-06-13 08:43:00,2,642,United Kingdom,1070.65,49,0
13762.0,2011-05-05 09:15:00,2011-05-05 09:15:00,1,272,United Kingdom,306.72,218,1
13763.0,2011-10-07 15:13:00,2011-10-07 15:13:00,1,728,United Kingdom,1714.96,62,0
13764.0,2011-09-30 12:03:00,2011-01-06 14:53:00,3,926,United Kingdom,1519.42,70,0
13767.0,2011-12-07 15:00:00,2010-12-01 10:47:00,37,7322,United Kingdom,17220.36,1,0
13769.0,2011-12-07 15:08:00,2010-12-07 13:28:00,10,1163,United Kingdom,2796.51,1,0
13771.0,2011-10-06 14:18:00,2011-04-06 15:47:00,4,1477,United Kingdom,2634.45,63,0
13772.0,2011-11-06 11:43:00,2011-04-14 12:31:00,3,540,United Kingdom,1122.63,33,0
13774.0,2011-09-19 12:06:00,2011-09-19 12:06:00,1,192,United Kingdom,345.0,81,0
13777.0,2011-12-09 12:25:00,2010-12-01 16:01:00,33,12897,United Kingdom,25977.16,0,0
13778.0,2011-08-28 15:25:00,2011-08-28 15:25:00,1,70,United Kingdom,178.7,102,0
13780.0,2011-12-02 13:49:00,2011-06-22 11:43:00,2,318,United Kingdom,360.01,6,0
13781.0,2011-04-03 12:08:00,2011-04-03 12:08:00,1,30,United Kingdom,127.84,250,1
13782.0,2011-11-27 11:54:00,2011-01-16 11:08:00,6,369,United Kingdom,908.86,12,0
13784.0,2011-11-30 09:33:00,2011-01-11 14:38:00,11,2493,United Kingdom,2462.79,9,0
13786.0,2010-12-07 13:53:00,2010-12-07 13:53:00,1,136,United Kingdom,230.39999999999998,366,1
13787.0,2011-09-25 12:06:00,2010-12-10 14:45:00,2,337,United Kingdom,309.04,75,0
13790.0,2011-12-05 15:48:00,2011-12-05 15:48:00,1,748,United Kingdom,348.8,3,0
13791.0,2011-08-04 11:44:00,2011-06-24 16:38:00,2,1200,United Kingdom,1516.0,127,0
13792.0,2011-10-04 14:31:00,2011-02-25 14:03:00,2,92,United Kingdom,195.55,65,0
13798.0,2011-12-08 15:51:00,2010-12-02 17:24:00,57,23948,United Kingdom,37153.85,0,0
13799.0,2011-08-15 12:07:00,2011-02-18 14:18:00,2,402,United Kingdom,688.86,116,0
13800.0,2011-02-03 12:27:00,2011-02-03 12:27:00,1,331,United Kingdom,558.32,309,1
13801.0,2011-10-04 10:15:00,2011-10-04 10:15:00,1,168,United Kingdom,324.8,66,0
13802.0,2011-07-24 10:54:00,2011-02-01 12:03:00,3,2572,United Kingdom,4599.42,138,0
13803.0,2011-03-29 12:57:00,2011-03-29 12:57:00,1,121,United Kingdom,277.07,254,1
13804.0,2011-11-09 12:32:00,2011-02-23 09:09:00,7,1462,United Kingdom,2588.39,30,0
13805.0,2011-10-18 14:50:00,2011-08-02 15:29:00,2,1900,United Kingdom,924.6,51,0
13806.0,2011-10-07 11:43:00,2011-10-07 11:43:00,1,56,United Kingdom,256.38,63,0
13807.0,2010-12-07 15:48:00,2010-12-07 15:48:00,1,36,United Kingdom,112.6,366,1
13808.0,2011-12-04 12:18:00,2011-09-04 12:07:00,5,782,United Kingdom,1747.66,5,0
13809.0,2011-02-07 13:15:00,2011-02-07 13:15:00,1,29,Cyprus,155.05,304,1
13810.0,2011-11-11 08:33:00,2011-10-14 12:57:00,3,312,Germany,1499.01,28,0
13811.0,2011-06-09 09:54:00,2011-04-14 18:40:00,3,68,Germany,814.5,183,1
13812.0,2011-10-28 14:27:00,2011-08-26 12:54:00,3,333,Germany,539.0,41,0
13813.0,2011-10-31 10:38:00,2011-07-28 10:33:00,4,552,Germany,1366.8600000000001,39,0
13814.0,2011-09-08 13:48:00,2011-07-25 13:54:00,2,864,Germany,1579.12,91,0
13815.0,2011-11-17 14:19:00,2011-01-25 12:16:00,4,2560,Germany,4027.36,21,0
13816.0,2011-11-16 08:38:00,2011-10-06 14:37:00,2,269,Germany,571.6700000000001,23,0
13817.0,2011-11-10 17:49:00,2010-12-23 11:46:00,2,211,Germany,382.98,28,0
13819.0,2011-02-11 10:38:00,2011-01-24 10:38:00,3,1109,United Kingdom,1140.35,301,1
13821.0,2011-07-18 09:49:00,2011-03-23 11:30:00,2,153,United Kingdom,385.64,144,0
13822.0,2011-12-04 12:13:00,2011-10-30 15:55:00,2,611,United Kingdom,632.0,5,0
13823.0,2011-11-21 10:22:00,2011-09-09 10:42:00,2,439,United Kingdom,957.66,18,0
13824.0,2011-11-07 12:41:00,2011-02-02 13:07:00,5,768,United Kingdom,1698.94,32,0
13826.0,2011-06-16 13:48:00,2011-06-16 13:48:00,1,82,United Kingdom,189.5,175,0
13827.0,2011-10-13 12:38:00,2011-07-19 15:38:00,3,138,United Kingdom,409.8,57,0
13828.0,2011-11-17 16:02:00,2011-11-17 16:02:00,1,311,United Kingdom,209.49,21,0
13831.0,2011-11-23 15:41:00,2010-12-05 12:13:00,6,743,United Kingdom,2198.45,15,0
13832.0,2011-11-20 15:36:00,2011-11-20 15:36:00,1,28,United Kingdom,52.199999999999996,18,0
13833.0,2011-07-03 13:27:00,2011-07-03 13:27:00,1,117,United Kingdom,383.85,158,0
13835.0,2011-11-14 15:37:00,2011-05-08 15:22:00,4,442,United Kingdom,834.57,24,0
13837.0,2011-05-12 12:10:00,2011-01-26 12:15:00,2,182,United Kingdom,266.59000000000003,211,1
13838.0,2011-12-04 11:00:00,2010-12-05 10:45:00,4,254,United Kingdom,674.82,5,0
13841.0,2011-04-01 12:10:00,2011-04-01 12:10:00,1,100,United Kingdom,85.0,252,1
13842.0,2011-10-12 10:51:00,2010-12-08 10:39:00,9,1768,United Kingdom,3385.62,58,0
13844.0,2011-11-28 13:21:00,2011-11-28 13:21:00,1,196,United Kingdom,361.62,10,0
13845.0,2011-10-06 08:25:00,2011-10-06 08:25:00,1,182,United Kingdom,312.98,64,0
13846.0,2011-11-15 12:07:00,2010-12-14 16:07:00,3,388,United Kingdom,865.0600000000001,24,0
13848.0,2011-09-08 12:58:00,2010-12-08 15:10:00,3,3700,United Kingdom,1255.0,91,0
13849.0,2011-10-19 10:59:00,2011-06-22 10:11:00,2,1016,United Kingdom,1537.95,51,0
13850.0,2011-08-02 14:04:00,2011-08-02 14:04:00,1,944,United Kingdom,1595.48,128,0
13851.0,2011-09-05 12:36:00,2011-02-24 17:18:00,3,1705,United Kingdom,2651.46,95,0
13853.0,2011-10-13 14:18:00,2011-10-13 14:18:00,1,312,United Kingdom,1090.14,56,0
13854.0,2011-12-01 09:06:00,2010-12-09 10:48:00,25,2296,United Kingdom,8109.5199999999995,8,0
13856.0,2011-06-24 10:03:00,2011-05-20 13:13:00,3,494,United Kingdom,388.5,168,0
13858.0,2011-10-13 16:17:00,2011-10-13 16:17:00,1,75,United Kingdom,216.17,56,0
13859.0,2011-01-17 16:14:00,2011-01-17 16:14:00,1,129,United Kingdom,201.16,325,1
13860.0,2011-12-08 12:57:00,2011-09-14 09:27:00,5,591,United Kingdom,1245.9,0,0
13862.0,2011-11-21 16:24:00,2011-01-11 15:13:00,8,1688,United Kingdom,2209.36,17,0
13863.0,2011-04-06 10:20:00,2011-04-06 10:20:00,1,224,United Kingdom,305.78,247,1
13865.0,2011-10-12 13:31:00,2011-02-23 12:04:00,4,204,United Kingdom,501.56,57,0
13866.0,2011-09-26 14:54:00,2011-09-26 14:54:00,1,57,United Kingdom,145.67000000000002,73,0
13867.0,2011-11-08 15:48:00,2011-05-05 17:28:00,3,501,United Kingdom,1005.09,30,0
13868.0,2011-12-02 16:32:00,2011-11-01 12:45:00,2,1964,United Kingdom,3192.54,6,0
13869.0,2011-08-08 13:53:00,2010-12-17 15:14:00,4,1709,United Kingdom,3083.65,122,0
13870.0,2011-12-07 13:23:00,2011-02-25 09:09:00,8,1325,United Kingdom,2770.94,1,0
13871.0,2011-11-17 10:49:00,2011-02-04 09:30:00,13,2806,United Kingdom,6403.25,22,0
13873.0,2011-08-12 10:08:00,2011-02-03 09:37:00,3,140,United Kingdom,389.6,119,0
13874.0,2010-12-16 18:20:00,2010-12-16 18:20:00,1,180,United Kingdom,540.45,357,1
13875.0,2011-10-17 09:36:00,2011-02-11 15:39:00,5,1316,United Kingdom,1786.79,53,0
13876.0,2011-10-07 10:22:00,2011-10-07 10:22:00,1,36,United Kingdom,122.7,63,0
13877.0,2011-09-14 15:49:00,2011-09-14 15:49:00,1,108,United Kingdom,117.24,85,0
13878.0,2011-10-16 12:19:00,2011-10-16 12:19:00,1,463,United Kingdom,1271.57,54,0
13880.0,2011-11-18 13:44:00,2010-12-07 14:00:00,13,1842,United Kingdom,3219.77,20,0
13881.0,2011-12-06 12:50:00,2011-02-01 10:14:00,20,10118,United Kingdom,17159.52,3,0
13882.0,2011-12-07 11:16:00,2011-10-06 15:28:00,5,953,United Kingdom,1191.13,2,0
13883.0,2011-11-29 10:45:00,2011-03-31 17:17:00,5,1436,United Kingdom,2674.48,10,0
13884.0,2011-12-02 16:30:00,2011-03-01 13:40:00,5,300,United Kingdom,787.6,6,0
13885.0,2011-06-03 15:07:00,2011-05-23 08:52:00,2,182,United Kingdom,506.8,188,1
13886.0,2011-09-29 13:17:00,2011-09-29 13:17:00,1,126,United Kingdom,243.56,70,0
13887.0,2011-05-19 17:22:00,2011-05-19 17:22:00,1,147,United Kingdom,349.55,203,1
13888.0,2011-08-12 10:13:00,2011-05-05 14:41:00,2,254,United Kingdom,595.67,119,0
13889.0,2011-09-08 09:13:00,2011-09-08 09:13:00,1,146,United Kingdom,416.90000000000003,92,0
13890.0,2011-12-08 15:36:00,2010-12-16 09:31:00,10,831,United Kingdom,1883.8100000000002,0,0
13892.0,2011-11-13 11:50:00,2011-04-07 12:04:00,4,983,United Kingdom,632.97,26,0
13893.0,2011-02-15 11:30:00,2011-02-15 11:30:00,1,190,United Kingdom,821.1,297,1
13894.0,2011-11-16 09:44:00,2011-02-02 12:54:00,3,354,United Kingdom,564.62,23,0
13895.0,2011-11-11 16:57:00,2011-06-28 10:17:00,4,1365,United Kingdom,2593.07,27,0
13897.0,2011-10-20 14:30:00,2011-10-20 14:30:00,1,200,United Kingdom,311.16,49,0
13898.0,2011-01-18 10:28:00,2011-01-18 10:28:00,1,133,United Kingdom,155.93,325,1
13899.0,2011-11-23 13:40:00,2011-03-10 09:30:00,2,156,United Kingdom,388.52,15,0
13900.0,2011-06-09 19:26:00,2011-03-22 10:13:00,3,430,United Kingdom,740.95,182,1
13901.0,2011-09-28 14:48:00,2011-01-25 09:01:00,5,1739,United Kingdom,2867.2,71,0
13904.0,2011-11-02 13:41:00,2011-02-18 11:18:00,2,332,United Kingdom,332.64,36,0
13908.0,2011-09-21 11:49:00,2011-03-08 12:04:00,4,1478,United Kingdom,2369.55,79,0
13911.0,2011-10-13 15:43:00,2011-02-04 14:46:00,9,2731,United Kingdom,2580.91,56,0
13914.0,2011-11-28 10:35:00,2011-11-03 16:28:00,2,380,United Kingdom,626.45,11,0
13917.0,2011-10-21 09:56:00,2011-06-01 12:46:00,2,228,United Kingdom,272.04,49,0
13918.0,2011-10-21 12:25:00,2011-03-31 18:05:00,2,1140,United Kingdom,1212.8400000000001,49,0
13919.0,2011-10-11 14:24:00,2011-08-10 10:15:00,2,474,Denmark,384.81,58,0
13922.0,2010-12-23 10:38:00,2010-12-23 10:38:00,1,93,United Kingdom,172.25,351,1
13923.0,2011-10-17 12:33:00,2011-10-17 12:33:00,1,185,United Kingdom,351.13,53,0
13924.0,2011-12-08 09:39:00,2011-09-28 15:07:00,6,1575,United Kingdom,1838.8500000000001,1,0
13925.0,2011-09-08 12:47:00,2011-07-28 12:09:00,4,331,United Kingdom,678.25,92,0
13926.0,2011-11-16 13:16:00,2011-11-16 13:16:00,1,104,United Kingdom,223.85000000000002,22,0
13927.0,2011-09-26 12:00:00,2011-09-26 12:00:00,1,214,United Kingdom,348.99,74,0
13928.0,2011-11-29 10:33:00,2011-07-29 15:59:00,4,129,United Kingdom,464.57,10,0
13929.0,2011-06-23 15:26:00,2011-01-17 15:11:00,2,143,United Kingdom,842.65,168,0
13930.0,2011-10-13 09:45:00,2011-07-26 11:00:00,2,274,United Kingdom,337.34,57,0
13931.0,2011-09-05 10:12:00,2011-03-04 08:43:00,2,725,United Kingdom,1237.53,95,0
13932.0,2011-02-18 12:02:00,2011-02-18 12:02:00,1,72,United Kingdom,307.4,294,1
13933.0,2011-08-22 14:03:00,2011-07-14 13:35:00,2,205,United Kingdom,608.7900000000001,108,0
13934.0,2011-03-21 08:39:00,2011-03-21 08:39:00,1,390,United Kingdom,922.1,263,1
13936.0,2011-06-13 08:47:00,2011-06-13 08:47:00,1,330,United Kingdom,376.58,179,0
13937.0,2011-06-23 16:35:00,2011-06-23 16:35:00,1,123,United Kingdom,158.85,168,0
13938.0,2011-11-04 14:37:00,2011-11-04 14:37:00,1,70,United Kingdom,71.66,34,0
13939.0,2011-11-16 13:33:00,2011-02-01 11:30:00,3,847,United Kingdom,568.55,22,0
13940.0,2011-11-22 15:15:00,2011-07-18 16:05:00,4,516,United Kingdom,839.14,16,0
13941.0,2011-11-18 09:43:00,2010-12-02 10:17:00,5,2364,United Kingdom,5112.96,21,0
13946.0,2011-09-21 13:33:00,2011-03-17 10:02:00,3,443,United Kingdom,561.5699999999999,78,0
13947.0,2011-10-05 14:42:00,2011-10-05 14:42:00,1,44,United Kingdom,90.6,64,0
13948.0,2010-12-14 10:18:00,2010-12-14 10:18:00,1,40,United Kingdom,102.0,360,1
13949.0,2011-12-07 09:35:00,2011-09-06 11:55:00,6,2474,United Kingdom,2427.32,2,0
13950.0,2011-11-28 14:44:00,2011-04-07 11:29:00,4,323,United Kingdom,745.06,10,0
13951.0,2011-06-16 16:43:00,2011-02-18 15:21:00,3,459,United Kingdom,674.45,175,0
13952.0,2011-05-06 09:00:00,2011-04-15 09:27:00,2,1431,United Kingdom,3251.071,217,1
13953.0,2011-12-02 16:04:00,2010-12-22 10:29:00,7,2724,United Kingdom,3515.68,6,0
13954.0,2011-12-08 12:50:00,2011-09-30 10:52:00,2,150,United Kingdom,439.92,1,0
13955.0,2011-07-08 17:19:00,2011-02-07 12:24:00,2,154,United Kingdom,322.96,153,0
13956.0,2011-12-04 13:20:00,2011-03-13 12:51:00,5,486,United Kingdom,1019.27,4,0
13959.0,2011-09-21 15:06:00,2010-12-12 13:56:00,3,355,United Kingdom,594.04,78,0
13960.0,2011-11-18 15:27:00,2011-09-29 12:39:00,2,142,United Kingdom,230.22,20,0
13962.0,2011-11-18 08:47:00,2011-04-08 11:21:00,2,87,United Kingdom,169.55,21,0
13963.0,2011-02-04 14:43:00,2010-12-07 09:21:00,4,460,United Kingdom,664.54,307,1
13967.0,2011-07-17 12:02:00,2011-07-17 12:02:00,1,42,United Kingdom,80.7,145,0
13969.0,2011-12-02 15:11:00,2010-12-09 19:32:00,18,4528,United Kingdom,9024.17,6,0
13971.0,2011-11-21 12:06:00,2011-02-27 12:27:00,8,1844,United Kingdom,2758.26,18,0
13972.0,2011-09-30 11:54:00,2011-05-22 11:34:00,2,187,United Kingdom,190.25,70,0
13973.0,2011-02-25 15:21:00,2011-02-25 15:21:00,1,109,United Kingdom,264.7,286,1
13974.0,2011-10-21 14:41:00,2011-10-21 14:41:00,1,249,United Kingdom,413.59000000000003,48,0
13975.0,2011-11-08 13:19:00,2011-03-08 12:19:00,6,1697,United Kingdom,2461.2400000000002,30,0
13976.0,2011-05-17 09:13:00,2011-05-17 09:13:00,1,154,United Kingdom,357.98,206,1
13978.0,2011-11-25 11:36:00,2011-10-25 15:04:00,2,315,United Kingdom,196.79000000000002,14,0
13979.0,2011-09-27 13:32:00,2011-09-27 13:32:00,1,639,United Kingdom,869.87,72,0
13980.0,2011-10-10 13:34:00,2011-10-10 13:34:00,1,172,United Kingdom,200.14,59,0
13982.0,2011-10-31 16:24:00,2010-12-09 13:57:00,4,1136,United Kingdom,1871.81,38,0
13983.0,2011-11-10 11:06:00,2010-12-08 10:38:00,12,1183,United Kingdom,2603.43,29,0
13984.0,2011-11-13 12:38:00,2010-12-08 15:58:00,5,679,United Kingdom,920.51,26,0
13985.0,2011-12-05 17:06:00,2011-03-20 13:48:00,15,3445,United Kingdom,7060.13,3,0
13986.0,2011-11-22 15:00:00,2011-11-22 15:00:00,1,430,United Kingdom,320.46,16,0
13988.0,2011-11-20 10:15:00,2011-03-30 11:48:00,6,3044,United Kingdom,4147.96,19,0
13989.0,2011-10-05 09:47:00,2011-04-14 15:39:00,2,1313,United Kingdom,1266.08,65,0
13990.0,2011-05-10 15:19:00,2011-05-10 15:19:00,1,190,United Kingdom,311.3,212,1
13991.0,2011-11-27 16:18:00,2011-07-19 12:58:00,6,995,United Kingdom,852.88,11,0
13992.0,2011-11-09 15:23:00,2011-11-09 15:23:00,1,64,United Kingdom,76.8,29,0
13993.0,2011-10-28 09:06:00,2011-01-13 10:43:00,9,900,United Kingdom,3466.36,42,0
13994.0,2011-12-06 11:05:00,2011-07-14 18:28:00,6,932,United Kingdom,2274.14,3,0
13995.0,2011-11-24 14:22:00,2011-04-08 08:20:00,5,879,United Kingdom,1393.69,14,0
13999.0,2011-11-29 13:40:00,2010-12-13 11:23:00,12,2243,United Kingdom,3901.81,9,0
14000.0,2011-05-12 16:50:00,2011-05-12 16:50:00,1,710,United Kingdom,635.66,210,1
14001.0,2011-10-25 10:31:00,2010-12-01 12:58:00,3,962,United Kingdom,2043.0800000000002,45,0
14002.0,2011-07-28 15:55:00,2011-07-06 14:59:00,2,877,United Kingdom,529.73,133,0
14004.0,2011-10-27 14:40:00,2011-02-24 09:28:00,7,2668,United Kingdom,4582.64,42,0
14005.0,2011-11-30 12:41:00,2011-05-08 10:33:00,5,2478,United Kingdom,2874.72,9,0
14006.0,2011-08-16 09:39:00,2011-01-31 15:11:00,3,641,United Kingdom,962.19,115,0
14009.0,2011-05-25 15:47:00,2011-05-18 13:00:00,2,365,United Kingdom,695.61,197,1
14012.0,2011-03-07 12:26:00,2011-03-07 12:26:00,1,160,United Kingdom,328.8,277,1
14013.0,2011-08-21 15:01:00,2011-03-09 08:59:00,3,462,United Kingdom,473.02,109,0
14014.0,2011-09-23 13:18:00,2011-09-23 13:18:00,1,1076,United Kingdom,505.18,76,0
14015.0,2011-10-18 10:02:00,2011-10-18 10:02:00,1,378,United Kingdom,917.34,52,0
14016.0,2011-07-01 11:29:00,2010-12-17 14:21:00,4,2125,EIRE,4341.21,161,0
14019.0,2011-10-24 10:13:00,2011-07-24 15:39:00,3,1037,United Kingdom,1421.61,46,0
14020.0,2011-11-23 09:22:00,2011-09-12 15:32:00,2,441,United Kingdom,642.8,16,0
14021.0,2011-07-07 15:46:00,2011-03-28 15:10:00,3,192,United Kingdom,631.9,154,0
14022.0,2011-04-28 14:39:00,2011-04-28 14:39:00,1,487,United Kingdom,440.0,224,1
14023.0,2011-12-02 13:58:00,2011-04-03 15:50:00,2,345,United Kingdom,584.07,6,0
14024.0,2011-08-10 11:30:00,2011-08-07 13:31:00,2,150,United Kingdom,327.7,121,0
14027.0,2011-10-10 09:01:00,2011-10-10 09:01:00,1,62,United Kingdom,104.82,60,0
14029.0,2011-10-07 14:46:00,2011-07-18 16:57:00,2,198,United Kingdom,467.66,62,0
14030.0,2011-11-21 16:48:00,2010-12-08 16:11:00,8,1478,United Kingdom,2358.84,17,0
14031.0,2011-12-02 17:13:00,2010-12-02 16:34:00,19,5788,United Kingdom,17286.86,6,0
14032.0,2011-12-07 15:23:00,2010-12-08 10:53:00,11,2032,United Kingdom,2975.59,1,0
