total_transactions,total_quantity,country,total_spend,days_since_last_purchase,customer_lifetime_days
0.09669065,0.07337643,-0.0014506625,0.005614061,7.5801353,0.3134431
-0.10673028,-0.06491203,-0.00025368907,-0.022699026,-5.885635,-0.06370327
0.044383515,-0.1724618,-0.00019328739,-0.1381218,-5.885635,0.27700543
0.075327516,-0.14252178,-0.00019328739,-0.09600408,-5.885635,0.2944806
-0.1453157,0.038248774,-0.0005096389,-0.037901964,-5.885635,-1.0099115
0.06918224,0.06699027,-0.00019328739,-0.0070230155,7.5801353,0.31637114
-0.22791363,-0.19554576,-0.0005096389,-0.006253627,-5.885635,-0.95831263
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.22703375,-0.19538516,-0.0005096389,-0.006253627,-5.885635,-0.9593531
-0.20949808,-0.18878095,-0.0005096389,-0.012303497,-5.885635,-0.3563737
-0.21616225,-0.20826364,-0.0005096389,-0.006253627,-5.885635,-0.9573461
-0.22196533,-0.19901896,-0.0005096389,0.003988722,-5.885635,-0.97103006
0.10194727,-0.36400378,-0.002112294,-0.028595494,-5.885635,0.29729572
-0.20509186,-0.20947482,-0.0005096389,-0.005777199,-5.885635,-0.9676817
-0.08673951,-0.08680068,-0.0005096389,-0.04498364,-5.885635,-0.4747371
0.090419196,0.23054585,0.00091238297,-0.018621912,-5.885635,0.32182604
0.10194727,-0.37984362,-0.002112294,-0.034544904,-5.885635,0.2958866
0.105147295,0.14537728,-0.00019328739,0.030420303,7.5801353,0.32449317
-0.10086535,0.03398669,-0.00036360713,0.06940683,-5.885635,-0.1175315
-0.27107072,-0.32418337,-0.00039972086,-0.03200308,-5.885635,0.12921336
0.099918336,0.06378749,-0.00019328739,0.002354805,-5.885635,0.314853
-0.22684513,-0.20109189,-0.0005096389,-0.002742506,-5.885635,-0.9573461
-0.007252431,0.15013745,-0.00025368907,-0.009778935,7.5801353,0.19835639
-0.22596525,-0.20093131,-0.0005096389,-0.002742506,-5.885635,-0.9583866
-0.015857335,0.2646296,0.00044951076,-0.06566743,-5.885635,0.31489894
-0.06999504,-0.19583741,-0.0005096389,-0.016258309,-5.885635,-0.9686982
-0.2304328,-0.18054685,-0.0005096389,-0.0050756573,-5.885635,-0.9719703
0.028482515,-0.34029967,-0.00039972086,-0.010958525,-5.885635,-0.07465363
-0.0186071,-0.2563005,-0.00036360713,0.018280506,-5.885635,-0.3885548
-0.040134683,0.051406898,-0.00036360713,-0.011903903,-5.885635,-1.1005439
-0.21748872,-0.20811513,-0.0005096389,-0.0050756573,-5.885635,-0.9573461
0.07038637,-0.30206883,-0.00039972086,0.048597585,7.5801353,0.10911279
-0.09307979,-0.22480045,-0.0005096389,-0.016557902,-5.885635,-0.4501954
0.08762572,0.23059696,0.00091238297,-0.015804853,-5.885635,0.3217999
-0.116681986,0.1731969,0.00010393001,-0.033548016,-5.885635,-1.114797
0.105013534,0.15279266,-0.00019328739,0.024712691,-5.885635,0.32291916
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.021630881,-0.027402591,2.3832195e-05,-0.015199816,-5.885635,0.17097661
0.08590641,-0.11195987,-0.0014506625,-0.0040180245,-5.885635,0.2968633
0.00028635608,0.2514944,0.0011295025,-0.001370946,7.5801353,0.20822906
-0.02256706,0.17260107,-0.00025368907,-0.008282067,-5.885635,0.13172963
-0.0204722,-0.07464278,-0.00025368907,-0.0044644456,-5.885635,-0.06814453
0.09964159,-0.40883055,-0.00019328739,-0.048180874,-5.885635,0.29079846
-0.22789498,-0.19539726,-0.0005096389,-0.0006493473,-5.885635,-0.964084
-0.18243976,-0.034679953,-0.00039972086,-0.01760398,-5.885635,-0.06591349
0.085662425,0.256987,0.00044951076,-0.07278454,7.5801353,0.32053104
0.09126778,0.2594219,0.00044951076,-0.05550661,7.5801353,0.32053104
-0.25656024,-0.20071621,-0.00039972086,-0.0012204968,-5.885635,0.16112822
0.09268705,0.2440296,0.00044951076,-0.05550661,7.5801353,0.31772083
0.1276598,-0.25389406,-0.002112294,-0.007059833,-5.885635,0.30350423
0.08489793,0.22264667,0.00091238297,-0.017332358,-5.885635,0.3213544
-0.0759107,-0.18372028,-0.0005096389,-0.0058296164,-5.885635,-0.9652277
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.22836022,-0.19523665,-0.0005096389,-0.0050756573,-5.885635,-0.9593531
0.09034613,0.051691815,-0.00019328739,-0.097395584,-5.885635,0.29847458
0.08821559,0.1870415,0.00091238297,0.026840163,-5.885635,0.32663584
-0.2304328,-0.18054685,-0.0005096389,-0.0050756573,-5.885635,-0.9719703
0.09126778,0.26507002,0.00044951076,-0.041364707,7.5801353,0.32181382
-0.26811826,-0.3351443,-0.00039972086,-0.03200308,-5.885635,0.102966465
-0.11433331,-0.036705844,-0.0005096389,-0.043528263,-5.885635,-1.0169928
0.095904924,0.076520465,-0.0014506625,0.012735475,7.5801353,0.31647065
-0.0014732671,-0.0900214,-0.00039972086,-0.023673378,7.5801353,0.19334444
0.10051393,-0.104363315,-0.00019328739,-0.02125462,7.5801353,0.30459046
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
0.08755266,0.074910805,-0.00019328739,-0.049635876,-5.885635,0.30610162
0.0054221163,0.16459723,-0.00019328739,0.010508599,7.5801353,0.3218634
0.091659665,-0.12468404,-0.00019328739,-0.06483686,7.5801353,0.2944806
-0.23140489,-0.28169245,-0.00039972086,0.035998188,7.5801353,0.17945802
0.099724345,0.1636447,-0.00019328739,-0.030201368,7.5801353,0.3174939
-0.21834572,-0.20327437,-0.0005096389,-0.011474475,-5.885635,-0.9549311
-0.0034150577,0.08048388,2.3832195e-05,0.027370326,7.5801353,0.18281537
-0.20509186,-0.20947482,-0.0005096389,-0.005777199,-5.885635,-0.9676817
-0.21675794,-0.2960256,-0.00039972086,-0.031508975,-5.885635,-0.0568369
0.112195,-0.05496842,-0.0014506625,-0.018201556,-5.885635,0.31611997
-0.034823585,-0.25810987,-0.00039972086,0.04538058,-5.885635,-0.017983384
0.09017424,0.27636427,0.00091238297,-0.009356068,7.5801353,0.32468748
-0.22596525,-0.20093131,-0.0005096389,-0.002742506,-5.885635,-0.9583866
0.024011161,-0.40008393,-0.00039972086,-0.013866004,-5.885635,0.15582332
-0.019910172,0.07121845,-0.0014506625,0.002063437,-5.885635,0.30896747
-0.19508949,-0.07397545,-0.0005096389,0.0053109326,-5.885635,-1.0235003
-0.010443746,-0.32206914,-0.00039972086,-0.0667139,-5.885635,0.12985405
-0.013142042,-0.0815267,-0.00025368907,-0.00602927,7.5801353,0.11834172
0.13696477,-0.2848359,-0.0014506625,-0.022167137,-5.885635,0.30102262
-0.21748872,-0.20811513,-0.0005096389,-0.0050756573,-5.885635,-0.9573461
-0.005642914,-0.2089039,-0.0005096389,-0.06155808,-5.885635,-0.9604941
0.10440835,0.14740267,-0.0014506625,-0.034517705,7.5801353,0.30460116
0.08533245,0.213804,0.00091238297,0.00580828,-5.885635,0.32378832
0.10515369,-0.105391935,-0.0014506625,-0.0075095906,7.5801353,0.31943604
-0.073202,0.11791245,-0.00039972086,-0.05354036,-5.885635,0.010280732
-0.21526374,-0.20795456,-0.0005096389,-0.0006493473,-5.885635,-0.964158
-0.21834572,-0.20327437,-0.0005096389,-0.011474475,-5.885635,-0.9549311
0.018035715,-0.24296272,-0.0005096389,-0.011268882,-5.885635,-0.96123344
0.1312566,-0.29873055,-0.00019328739,-0.004255619,-5.885635,0.3069534
0.09126778,0.2594219,0.00044951076,-0.05550661,7.5801353,0.32053104
-0.14323097,0.06493453,-0.0005096389,0.002567404,-5.885635,-1.0457754
-0.24264447,-0.16545299,-0.0005096389,-0.0013542934,-5.885635,-0.97857386
0.105013534,0.15279266,-0.00019328739,0.024712691,7.5801353,0.32291916
-0.22393939,-0.3390277,-0.00039972086,-0.061728414,-5.885635,-0.040674552
0.13580485,-0.270076,-0.002112294,-0.10064116,7.5801353,0.28300038
-0.015994443,0.072426796,-8.608587e-05,0.012610457,-5.885635,-0.22659653
-0.2667918,-0.33529285,-0.00039972086,-0.033181053,-5.885635,0.102966465
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
-0.2270151,-0.19523665,-0.0005096389,-0.0006493473,-5.885635,-0.96512455
-0.022493066,-0.11331479,-0.00039972086,-0.039845333,-5.885635,0.13929167
-0.008050395,0.058142528,-8.608587e-05,0.0123091955,-5.885635,-1.1117835
0.028482515,-0.34029967,-0.00039972086,-0.010958525,-5.885635,-0.07465363
0.085087694,-0.11228617,-0.00019328739,0.01719469,7.5801353,0.30476424
0.0926459,-0.3324703,-0.002112294,-0.00902033,-5.885635,0.29460093
-0.0748422,-0.18926641,-0.0005096389,-0.0023184964,-5.885635,-0.9642612
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.21660884,-0.20795456,-0.0005096389,-0.0050756573,-5.885635,-0.9583866
-0.23368065,-0.26888633,-0.0005096389,-0.01453575,-5.885635,-0.4171615
-0.08549015,-0.15987179,-0.0005096389,-0.019133953,-5.885635,-0.986293
0.095904924,0.076520465,-0.0014506625,-0.03886646,-5.885635,0.29999042
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
0.09159351,0.26267824,0.00091238297,-0.010985002,-5.885635,0.3217999
-0.02143909,-0.014991728,-0.00036360713,0.03348292,-5.885635,-0.21541935
0.09296771,0.27801946,0.00091238297,-0.013802061,7.5801353,0.32463625
-0.18609348,0.020170642,-0.0005096389,-0.010575377,-5.885635,-1.0514855
-0.2304328,-0.18054685,-0.0005096389,-0.0050756573,-5.885635,-0.9719703
0.101970114,0.15985689,-0.00019328739,0.008352872,7.5801353,0.32102844
-0.011081288,-0.04208925,-8.608587e-05,0.0044165566,-5.885635,-1.0546851
0.10078866,-0.40736455,-0.0014506625,-0.040262353,-5.885635,0.29622158
0.037244808,-0.3583505,-0.00039972086,0.00730887,-5.885635,0.1212985
-0.009958272,0.1401469,0.00020901562,-0.003919277,-5.885635,-1.1462728
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.039724633,-0.16512296,-0.0005096389,-0.068375245,-5.885635,-0.47537863
0.11824504,-0.04411144,-0.0014506625,-0.00057184324,7.5801353,0.31936842
0.095904924,0.07309683,-0.0014506625,0.0167586,-5.885635,0.31587118
-0.028133072,-0.18797149,-0.0005096389,0.022669515,-5.885635,-0.44456214
0.08863232,0.17319468,-0.00019328739,0.008352872,7.5801353,0.32102844
-0.22836022,-0.19523665,-0.0005096389,-0.0050756573,-5.885635,-0.9593531
0.008072926,-0.38736603,-0.00039972086,-0.011134178,-5.885635,0.15631187
0.08747843,0.20606628,0.00091238297,0.011400035,-5.885635,0.32378832
0.09296771,0.27801946,0.00091238297,-0.013802061,7.5801353,0.32463625
-0.26660317,-0.33195058,-0.00039972086,-0.02966993,-5.885635,0.13017988
0.09017424,0.28135705,-0.0040962296,-0.03112658,7.5801353,0.32253993
-0.12228217,-0.10153115,-0.0022495217,0.010174561,-5.885635,0.08584006
-0.07860339,0.23447709,-0.028525602,0.025490945,7.5801353,0.2138662
-0.12582903,-0.08412999,-0.0031820047,-0.028245587,-5.885635,0.157933
-0.26806247,-0.26409134,-0.0022495217,-0.025539527,-5.885635,0.11793839
0.09038836,-0.29871765,-0.0022495217,0.07671431,-5.885635,0.13293007
-0.22996755,-0.17864043,0.00038731797,0.0014842901,-5.885635,-0.9817989
-0.013112523,-0.068946734,-0.0031820047,-0.0070843617,-5.885635,0.13569808
-0.026518384,0.019148625,-0.00054516504,-0.01115414,-5.885635,-1.08247
-0.05934949,-0.35620853,-0.00039972086,-0.022706948,7.5801353,0.10174689
-0.012514018,0.058437217,-0.00025368907,-0.00067220116,-5.885635,0.08093057
0.017746214,-0.38896856,-0.00025368907,-0.06776734,-5.885635,0.14061862
-0.029811855,-0.10318132,-0.00039972086,0.036871757,-5.885635,0.18178496
-0.22684513,-0.20109189,-0.0005096389,-0.002742506,-5.885635,-0.9573461
0.09159351,0.26267824,0.00091238297,-0.010985002,-5.885635,0.3217999
-0.17279582,0.1364404,-0.00025368907,0.0008676365,-5.885635,0.21683559
0.077247106,-0.14444137,-0.00019328739,-0.09600408,-5.885635,0.2944806
-0.22729172,-0.19762626,-0.0005096389,-0.0007482491,-5.885635,-0.96235937
0.085662425,0.256987,0.00044951076,-0.07278454,-5.885635,0.32053104
0.09107057,0.16074045,-0.0014506625,0.0076045077,-5.885635,0.31805384
-0.14323097,0.06066251,-0.0005096389,-0.00949294,-5.885635,-1.029443
-0.00052080886,0.05628664,2.3832195e-05,0.0027804752,7.5801353,0.14261138
-0.14185242,0.048834886,-0.0005096389,-0.043274116,-5.885635,-1.0185889
0.08871926,0.21194834,0.00044951076,-0.060326464,7.5801353,0.31772083
-0.2270151,-0.19523665,-0.0005096389,-0.0006493473,-5.885635,-0.96512455
0.09803102,0.074067235,-0.0014506625,0.0035828822,-5.885635,0.3134431
0.09420384,0.07675616,-0.00019328739,0.026250497,-5.885635,0.31988242
-0.079879686,-0.009745609,-0.0005096389,0.002414219,-5.885635,-1.0499682
-0.04352509,-0.10621034,-0.0005096389,-0.01760555,-5.885635,-1.0001189
0.046399593,-0.34040365,-0.00039972086,0.015604723,-5.885635,0.04281527
0.0926459,-0.34057215,-0.002112294,-0.011868823,-5.885635,0.29362845
-0.04978782,-0.16562495,-0.0005096389,0.030075476,-5.885635,-0.96964973
0.1172594,-0.03575307,-0.002112294,0.00981153,-5.885635,0.31738147
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
-0.08246428,-0.28717875,-0.00025368907,-0.020514442,-5.885635,0.12025001
0.092028044,0.25322488,0.00091238297,0.00580828,-5.885635,0.32378832
0.09982413,0.17286013,-0.00019328739,-0.0014649169,7.5801353,0.31998897
-0.23946626,-0.348879,-0.00039972086,-0.068492636,-5.885635,0.114055716
-0.22836022,-0.19523665,-0.0005096389,-0.0050756573,-5.885635,-0.9593531
0.071866356,-0.0069573396,-0.00019328739,0.018835735,7.5801353,0.3254219
-0.11862938,0.20288058,-0.00036360713,0.022404274,-5.885635,-1.0959309
0.08769139,0.22320624,0.00091238297,-0.020500438,-5.885635,0.32116944
-0.09307979,-0.20921563,-0.0005096389,-0.018052578,-5.885635,-0.5018109
0.042607434,-0.32918167,-0.00039972086,0.056042433,-5.885635,0.15558955
-0.22789498,-0.19539726,-0.0005096389,-0.0006493473,-5.885635,-0.964084
-0.22836022,-0.19523665,-0.0005096389,-0.0050756573,-5.885635,-0.9593531
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
-0.13582051,0.08377045,-0.00036360713,-0.005325605,-5.885635,-1.1104205
0.09233215,0.08961482,-0.0014506625,-0.021741962,7.5801353,0.31302613
-0.22791363,-0.19554576,-0.0005096389,-0.006253627,-5.885635,-0.95831263
0.09296771,0.27801946,0.00091238297,-0.013802061,-5.885635,0.32463625
0.086386554,0.17698249,-0.00019328739,-0.030201368,-5.885635,0.3174939
0.1356349,-0.19694588,-0.002112294,-0.004713826,-5.885635,0.3133227
-0.2270151,-0.19523665,-0.0005096389,-0.0006493473,-5.885635,-0.96512455
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.23946626,-0.3737678,-0.00039972086,-0.074442044,-5.885635,0.08744017
-0.2292401,-0.19539726,-0.0005096389,-0.0050756573,-5.885635,-0.95831263
-0.1769248,0.03248426,-0.0005096389,-0.035439637,-5.885635,-1.0155509
-0.011727024,0.11335048,-0.0014506625,0.0024031033,7.5801353,0.30498564
0.101970114,0.15985689,-0.00019328739,0.008352872,-5.885635,0.32102844
0.10684838,0.1451416,-0.0014506625,0.0074255597,7.5801353,0.31805384
-0.011854557,-0.07069028,-0.00025368907,-0.0025961027,-5.885635,0.19257
0.105194084,0.14425863,-0.0014506625,0.009962814,-5.885635,0.31805384
-0.22596525,-0.20093131,-0.0005096389,-0.002742506,-5.885635,-0.9583866
-0.19108915,-0.22139789,-0.00036360713,-0.033188514,-5.885635,-0.9424962
0.09028772,0.08575833,-0.002112294,-0.031292092,7.5801353,0.30950537
-0.115996085,-0.033966634,-0.00036360713,-0.017733034,-5.885635,-1.0440105
-0.2543512,-0.3096265,-0.00039972086,-0.021041343,-5.885635,-0.083026856
0.07079417,0.05854667,-0.00019328739,0.018998286,-5.885635,0.31983584
0.09693087,0.14419004,-0.00019328739,-0.06941142,7.5801353,0.31114048
-0.01200067,0.049265373,-0.00036360713,-0.011140528,-5.885635,-1.0983986
-0.058483224,-0.03937936,-0.00039972086,-0.019026577,7.5801353,0.19840622
-0.2292401,-0.19539726,-0.0005096389,-0.0050756573,-5.885635,-0.95831263
-0.0143391825,-0.03434375,-0.00036360713,-0.004251218,-5.885635,-1.0502274
-0.2292401,-0.19539726,-0.0005096389,-0.0050756573,-5.885635,-0.95831263
-0.2304328,-0.18054685,-0.0005096389,-0.0050756573,-5.885635,-0.9719703
-0.018157054,-0.14363877,-0.00025368907,-0.010933952,-5.885635,0.09427216
-0.04206402,-0.018388437,2.3832195e-05,-0.001908367,-5.885635,-0.050105304
0.021684531,-0.23645952,-0.0005096389,-0.01014908,-5.885635,-0.95240456
-0.009355327,-0.3385412,0.0020511495,-0.030882038,-5.885635,0.14665735
0.08762572,0.22998628,0.00091238297,-0.02215221,7.5801353,0.3213544
0.095904924,0.076520465,-0.0014506625,0.003255756,-5.885635,0.3134431
-0.2667918,-0.33529285,-0.00039972086,-0.033181053,-5.885635,0.102966465
-0.20119344,-0.061407004,-0.00039972086,-0.025087453,-5.885635,0.12864733
0.08863232,0.17319468,-0.00019328739,0.008352872,-5.885635,0.32102844
0.060860578,-0.021133607,-0.0014506625,-0.0049867965,-5.885635,0.3145425
-0.17403673,0.1917459,-0.00025368907,0.016144082,-5.885635,0.028511312
0.0064532375,0.21160959,-0.0005096389,-0.0049276096,-5.885635,-0.17536804
-0.017664274,-0.07655559,-0.00025368907,-0.01697084,-5.885635,0.20739773
0.026079513,-0.27281675,-0.0005096389,-0.02385221,-5.885635,-0.477882
0.09491117,0.22646238,0.00091238297,0.026840163,7.5801353,0.32663584
-0.02517264,0.06633466,-0.00025368907,-0.012762932,-5.885635,0.15313253
0.10927622,-0.05528696,-0.002112294,0.012787843,7.5801353,0.31967545
0.10001277,-0.07611039,-0.0014506625,-0.0045573534,-5.885635,0.31458995
0.08359309,0.15752782,-0.00019328739,-0.06941142,-5.885635,0.31114048
0.09268705,0.2440296,0.00044951076,-0.05550661,-5.885635,0.31772083
-0.05808068,-0.20591359,-0.00036360713,-0.027363885,-5.885635,-0.95957685
-0.21675794,-0.2960256,-0.00039972086,-0.01214642,-5.885635,-0.07619944
-0.22996755,-0.18070742,-0.0005096389,-0.0006493473,-5.885635,-0.97670126
-0.054179408,-0.021801101,-0.00036360713,-0.009718102,-5.885635,-0.7129944
0.09126778,0.2594219,0.00044951076,-0.05550661,-5.885635,0.32053104
0.09126778,0.26507002,0.00044951076,-0.041364707,7.5801353,0.32181382
-0.27019083,-0.2908658,-0.00039972086,-0.03200308,-5.885635,0.1360954
-0.18733962,0.0074825305,-0.0005096389,-0.044900436,-5.885635,-1.0155509
-0.095400184,-0.19925243,-0.00039972086,-0.04367038,-5.885635,0.033163905
0.036869317,-0.3325007,-0.00039972086,0.0591098,7.5801353,0.16656074
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
-0.014457867,0.15502098,-0.00025368907,-0.027861655,-5.885635,0.21533015
-0.0012310513,0.07497181,-0.00025368907,0.021820236,-5.885635,-0.0153844785
-0.19959483,-0.14213648,-0.0005096389,0.00048024033,-5.885635,-0.9941055
-0.11433331,-0.035813533,-0.00036360713,-0.015326634,-5.885635,-1.0462328
0.0072284816,0.187831,2.3832195e-05,0.012375131,-5.885635,0.21604794
-0.009958272,0.14047861,0.00020901562,-0.0078118443,-5.885635,-1.1427119
-0.20543881,-0.16118802,-0.00039972086,-0.008365415,7.5801353,0.19025335
0.09126778,0.2594219,0.00044951076,-0.05550661,-5.885635,0.32053104
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.22836022,-0.19523665,-0.0005096389,-0.0050756573,-5.885635,-0.9593531
-0.001348722,0.10000691,2.3832195e-05,-0.008705739,-5.885635,-0.017041245
0.08863232,0.17319468,-0.00019328739,0.008352872,7.5801353,0.32102844
0.08673728,-0.110605575,-0.0014506625,0.007807427,-5.885635,0.30658185
-0.22836022,-0.19523665,-0.0005096389,-0.0050756573,-5.885635,-0.9593531
0.103231356,0.055108197,-0.0014506625,0.0053813644,7.5801353,0.31187838
-0.0013623859,-0.15374221,2.3832195e-05,-0.04959728,-5.885635,0.12595314
0.10194727,-0.36400378,-0.002112294,-0.028595494,-5.885635,0.29729572
0.09044592,0.047438078,-0.00019328739,-0.05290675,-5.885635,0.29781657
-0.21616225,-0.20826364,-0.0005096389,-0.006253627,-5.885635,-0.9573461
-0.22836022,-0.19523665,-0.0005096389,-0.0050756573,-5.885635,-0.9593531
-0.20509186,-0.20947482,-0.0005096389,-0.005777199,-5.885635,-0.9676817
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
0.10186513,-0.10004453,-0.0014506625,-8.871732e-05,-5.885635,0.3224636
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
0.0030733384,-0.29947165,-0.0005096389,-0.028230252,-5.885635,-0.42326027
0.09420384,0.07675616,-0.00019328739,0.026250497,7.5801353,0.31988242
-0.1997049,-0.3500877,-0.00039972086,-0.0033795517,-5.885635,-0.0655587
0.08599146,0.20460872,0.00044951076,-0.05550661,-5.885635,0.31772083
-0.22594659,-0.2007828,-0.0005096389,0.002861774,-5.885635,-0.964158
-0.2524028,-0.315012,-0.00039972086,-0.01753022,-5.885635,-0.08310081
-0.21250512,-0.21180707,-0.0005096389,-0.010789357,-5.885635,-0.9529241
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
0.100048766,-0.39114812,-0.0014506625,-0.10357623,7.5801353,0.2835892
-0.067878366,-0.17590645,-0.0005096389,0.01192311,-5.885635,-0.9686832
0.014049297,-0.4046461,-0.00025368907,-0.062431935,-5.885635,0.1251426
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
-0.23131268,-0.18070742,-0.0005096389,-0.0050756573,-5.885635,-0.97092986
-0.07042063,-0.19583741,-0.0005096389,-0.015407123,-5.885635,-0.9691238
-0.011662245,-0.06489473,-0.002112294,-0.09558851,7.5801353,0.28488716
0.095904924,0.060537122,-0.0014506625,0.0167586,7.5801353,0.31490597
-0.10627214,-0.17780484,-0.00036360713,0.07444015,-5.885635,-0.23956224
0.1024289,-0.40718928,-0.0014506625,-0.04239543,-5.885635,0.2965392
0.11520936,-0.05871138,-0.002112294,0.010279113,-5.885635,0.31967545
-0.22996755,-0.19282973,0.0035314327,0.0014842901,-5.885635,-0.9707537
-0.043840338,-0.3418205,-0.00039972086,-0.02074588,-5.885635,0.16309693
-0.048520364,-0.14176852,-0.00039972086,-0.041640073,-5.885635,0.19442526
-0.10428624,0.07942008,-0.00025368907,-0.001087903,-5.885635,0.16914529
0.13218576,-0.2772854,-0.0014506625,-0.02283013,7.5801353,0.29891413
-0.004663444,-0.03492006,-0.00036360713,-0.016703676,-5.885635,-1.0468743
-0.015089355,0.14089589,-0.0014506625,0.00089939183,-5.885635,0.32160997
0.08769139,0.22010249,0.00091238297,-0.02155785,-5.885635,0.3208833
-0.025163064,0.08179523,-0.00025368907,-0.002937133,-5.885635,0.18768659
-0.22836022,-0.19523665,-0.0005096389,-0.0050756573,-5.885635,-0.9593531
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.2270151,-0.19523665,-0.0005096389,-0.0006493473,-5.885635,-0.96512455
-0.071635,-0.08276535,-0.00039972086,-0.042774808,-5.885635,-0.0639061
-0.21250512,-0.20865053,-0.0005096389,-0.009973068,-5.885635,-0.95689684
0.09835997,-0.07546185,-0.0014506625,0.002145335,7.5801353,0.30074358
-0.023316681,0.21411157,0.00020901562,-0.027202344,-5.885635,-0.69286627
-0.05987796,-0.29283684,-0.00039972086,0.021299517,-5.885635,-0.06303325
0.08762572,0.2388259,0.00091238297,-0.030097242,-5.885635,0.3204598
-0.2270151,-0.19523665,-0.0005096389,-0.0006493473,-5.885635,-0.96512455
0.090419196,0.23054585,0.00091238297,-0.018621912,7.5801353,0.32182604
-0.18733962,0.0074825305,-0.0005096389,-0.040510967,-5.885635,-1.0199403
-0.24264447,-0.16545299,-0.0005096389,-0.0013542934,-5.885635,-0.97857386
0.10356651,-0.23904008,-0.00019328739,-0.1253877,7.5801353,0.2854169
-0.1774223,0.0033473591,-0.0005096389,-0.01881509,-5.885635,-1.0350937
0.10224325,-0.06512195,-0.0014506625,0.0059529254,7.5801353,0.31458995
-0.22996755,-0.14593533,-0.0005096389,-0.0006493473,-5.885635,-1.0114734
0.017746214,-0.39309913,-0.00039972086,-0.07392888,-5.885635,0.17695779
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
0.09266496,0.22042662,0.00091238297,0.0136009045,-5.885635,0.32378832
-0.0077120885,-0.033248145,2.3832195e-05,-0.0030963686,-5.885635,0.10156409
0.08599146,0.20460872,0.00044951076,-0.05550661,-5.885635,0.31772083
0.07124917,-0.006146872,-0.002112294,-0.094456255,-5.885635,0.29243374
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
0.09693087,0.167022,-0.00019328739,-0.02405812,7.5801353,0.31876752
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
-0.2192256,-0.2060158,-0.0005096389,-0.015674733,-5.885635,-0.9471095
0.09017424,0.26255113,0.00091238297,-0.025277391,7.5801353,0.3204598
-0.01953009,-0.12120159,-0.00025368907,-0.005450178,-5.885635,0.12843096
0.09417402,0.24548715,0.00091238297,0.011400035,7.5801353,0.32378832
-0.2112514,-0.21239415,-0.0005096389,-0.010415539,-5.885635,-0.9539646
0.099724345,0.143803,-0.00019328739,-0.07181785,-5.885635,0.31114048
-0.07042063,-0.20216182,-0.0005096389,-0.017189046,-5.885635,-0.9610175
0.09438698,0.26262712,0.00091238297,-0.013802061,-5.885635,0.32182604
-0.10913152,0.09879957,-0.00036360713,0.04136317,-5.885635,-1.050062
-0.19033621,0.0120887365,-0.0005096389,-0.010575377,-5.885635,-1.0514855
0.101932354,-0.07802998,-0.0014506625,-0.0045573534,-5.885635,0.31458995
0.08038611,0.2021738,0.00044951076,-0.07278454,-5.885635,0.31772083
0.031079099,-0.3636127,-0.00039972086,-0.00012834545,7.5801353,0.1586875
0.08359309,0.18035978,-0.00019328739,-0.02405812,7.5801353,0.31876752
-0.20421198,-0.21248211,-0.0005096389,-0.0067428336,-5.885635,-0.9645887
-0.22908767,-0.18054685,-0.0005096389,-0.0006493473,-5.885635,-0.9777418
0.05608728,-0.20138724,-0.00019328739,-0.13975854,-5.885635,0.27691898
-0.22908767,-0.14577475,-0.0005096389,-0.0006493473,-5.885635,-1.0125139
0.09693087,0.14419004,-0.00019328739,-0.06941142,-5.885635,0.31114048
0.09268705,0.2440296,0.00044951076,-0.05550661,7.5801353,0.31772083
-0.22908767,-0.19316408,-0.0005096389,-0.0006493473,-5.885635,-0.96512455
